ALUMNO_ID,Cod.Asign,Asignatura,Cod.Car.Sec,Cod.Curso,Convocatoria,Anho,Semestre,Doc.Firma,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,Tercer.Par,TPLab.,Lab.,Proy.,Pond.PP,Pond.SP,Pond.TPLab,Pond.Lab,Pond.Proy,Asis,Requisito,Firma,Primer.Rec,Segundo.Rec,Nota.Final,FirmaCalculada,Carrera_Nombre,Target,Primer_Par_Clean,Segundo_Par_Clean,Ciclo
FIUNA_ALUMNO_010790,23042,ESTADISTICA,MCT-PLS23 ,4,1,2025,1,37948,S,2025,60,67,0,0,0,0,50,50,0,0,0,1,1,64.0,0,0,1F-4,64.0,Ing. Mecatrónica,1,60,67,2025-1
FIUNA_ALUMNO_012179,23042,ESTADISTICA,MCT-PLS23 ,4,1,2025,1,37948,S,2025,57,87,0,0,0,0,50,50,0,0,0,1,1,72.0,0,0,1F-3,72.0,Ing. Mecatrónica,1,57,87,2025-1
FIUNA_ALUMNO_012345,23042,ESTADISTICA,MCT-PLS23 ,4,1,2025,1,37948,S,2025,57,87,0,0,0,0,50,50,0,0,0,1,1,72.0,0,0,1F-3,72.0,Ing. Mecatrónica,1,57,87,2025-1
FIUNA_ALUMNO_011376,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,0,N,0,0,0,0,0,0,0,50,50,0,0,0,2,0,0.0,0,0,,0.0,Ing. Civil,0,0,0,2025-1
FIUNA_ALUMNO_012024,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,0,N,0,0,0,0,0,0,0,50,50,0,0,0,2,0,0.0,0,0,,0.0,Ing. Civil,0,0,0,2025-1
FIUNA_ALUMNO_012180,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,61,100,0,0,0,0,50,50,0,0,0,1,1,81.0,0,0,1F-4,81.0,Ing. Civil,1,61,100,2025-1
FIUNA_ALUMNO_012346,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,61,100,0,0,0,0,50,50,0,0,0,1,1,81.0,0,0,1F-4,81.0,Ing. Civil,1,61,100,2025-1
FIUNA_ALUMNO_012181,23042,ESTADISTICA,MCT-PLS23 ,4,1,2025,1,37948,S,2025,73,65,0,0,0,0,50,50,0,0,0,1,1,69.0,0,0,2F-5,69.0,Ing. Mecatrónica,1,73,65,2025-1
FIUNA_ALUMNO_012347,23042,ESTADISTICA,MCT-PLS23 ,4,1,2025,1,37948,S,2025,73,65,0,0,0,0,50,50,0,0,0,1,1,69.0,0,0,2F-5,69.0,Ing. Mecatrónica,1,73,65,2025-1
FIUNA_ALUMNO_012185,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,38386,S,2025,62,22,0,0,0,0,50,50,0,0,0,1,1,64.0,66,0,2F-4,64.0,Ing. Electromecánica,1,62,22,2025-1
FIUNA_ALUMNO_012349,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,38386,S,2025,62,22,0,0,0,0,50,50,0,0,0,1,1,64.0,66,0,2F-4,64.0,Ing. Electromecánica,1,62,22,2025-1
FIUNA_ALUMNO_011234,23042,ESTADISTICA,IND-PLS23 ,4,1,2025,1,37948,S,2025,66,45,0,0,0,0,50,50,0,0,0,1,1,56.0,0,0,1F-4,56.0,Ing. Industrial,1,66,45,2025-1
FIUNA_ALUMNO_011756,23042,ESTADISTICA,IND-PLS23 ,4,1,2025,1,37948,S,2025,66,45,0,0,0,0,50,50,0,0,0,1,1,56.0,0,0,1F-4,56.0,Ing. Industrial,1,66,45,2025-1
FIUNA_ALUMNO_012189,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,37948,S,2025,67,87,0,0,0,0,50,50,0,0,0,1,1,85.0,82,0,2F-4,85.0,Ing. Electromecánica,1,67,87,2025-1
FIUNA_ALUMNO_012352,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,37948,S,2025,67,87,0,0,0,0,50,50,0,0,0,1,1,85.0,82,0,2F-4,85.0,Ing. Electromecánica,1,67,87,2025-1
FIUNA_ALUMNO_012190,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,0,N,0,39,0,0,0,0,0,50,50,0,0,0,1,0,0.0,0,0,,20.0,Ing. Electromecánica,0,39,0,2025-1
FIUNA_ALUMNO_012423,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,0,N,0,39,0,0,0,0,0,50,50,0,0,0,1,0,0.0,0,0,,20.0,Ing. Electromecánica,0,39,0,2025-1
FIUNA_ALUMNO_012193,23042,ESTADISTICA,MCT-PLS23 ,4,1,2025,1,37948,S,2025,92,78,0,0,0,0,50,50,0,0,0,1,1,85.0,0,0,1F-4,85.0,Ing. Mecatrónica,1,92,78,2025-1
FIUNA_ALUMNO_012354,23042,ESTADISTICA,MCT-PLS23 ,4,1,2025,1,37948,S,2025,92,78,0,0,0,0,50,50,0,0,0,1,1,85.0,0,0,1F-4,85.0,Ing. Mecatrónica,1,92,78,2025-1
FIUNA_ALUMNO_012196,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,77,100,0,0,0,0,50,50,0,0,0,1,1,89.0,0,0,1F-4,89.0,Ing. Civil,1,77,100,2025-1
FIUNA_ALUMNO_012356,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,77,100,0,0,0,0,50,50,0,0,0,1,1,89.0,0,0,1F-4,89.0,Ing. Civil,1,77,100,2025-1
FIUNA_ALUMNO_011409,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,57,81,0,0,0,0,50,50,0,0,0,1,1,80.0,78,0,2F-3,80.0,Ing. Civil,1,57,81,2025-1
FIUNA_ALUMNO_012119,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,57,81,0,0,0,0,50,50,0,0,0,1,1,80.0,78,0,2F-3,80.0,Ing. Civil,1,57,81,2025-1
FIUNA_ALUMNO_012198,23042,ESTADISTICA,ECA-PLS23 ,4,1,2025,1,37948,S,2025,47,76,0,0,0,0,50,50,0,0,0,1,1,84.0,92,0,2F-4,84.0,Ing. Electrónica,1,47,76,2025-1
FIUNA_ALUMNO_012357,23042,ESTADISTICA,ECA-PLS23 ,4,1,2025,1,37948,S,2025,47,76,0,0,0,0,50,50,0,0,0,1,1,84.0,92,0,2F-4,84.0,Ing. Electrónica,1,47,76,2025-1
FIUNA_ALUMNO_010977,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,0,N,0,44,51,0,0,0,0,50,50,0,0,0,2,1,0.0,0,0,,48.0,Ing. Civil,0,44,51,2025-1
FIUNA_ALUMNO_011605,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,0,N,0,44,51,0,0,0,0,50,50,0,0,0,2,1,0.0,0,0,,48.0,Ing. Civil,0,44,51,2025-1
FIUNA_ALUMNO_012200,23042,ESTADISTICA,MCT-PLS23 ,4,1,2025,1,37948,S,2025,82,71,0,0,0,0,50,50,0,0,0,1,1,77.0,0,0,1F-3,77.0,Ing. Mecatrónica,1,82,71,2025-1
FIUNA_ALUMNO_012359,23042,ESTADISTICA,MCT-PLS23 ,4,1,2025,1,37948,S,2025,82,71,0,0,0,0,50,50,0,0,0,1,1,77.0,0,0,1F-3,77.0,Ing. Mecatrónica,1,82,71,2025-1
FIUNA_ALUMNO_011413,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,37948,S,2025,57,57,0,0,0,0,50,50,0,0,0,1,1,57.0,0,0,1F-3,57.0,Ing. Electromecánica,1,57,57,2025-1
FIUNA_ALUMNO_012067,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,37948,S,2025,57,57,0,0,0,0,50,50,0,0,0,1,1,57.0,0,0,1F-3,57.0,Ing. Electromecánica,1,57,57,2025-1
FIUNA_ALUMNO_012205,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,28,100,0,0,0,0,50,50,0,0,0,1,1,80.0,60,0,2F-3,80.0,Ing. Civil,1,28,100,2025-1
FIUNA_ALUMNO_012362,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,28,100,0,0,0,0,50,50,0,0,0,1,1,80.0,60,0,2F-3,80.0,Ing. Civil,1,28,100,2025-1
FIUNA_ALUMNO_012206,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,37948,S,2025,81,71,0,0,0,0,50,50,0,0,0,1,1,85.0,88,0,2F-4,85.0,Ing. Electromecánica,1,81,71,2025-1
FIUNA_ALUMNO_012363,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,37948,S,2025,81,71,0,0,0,0,50,50,0,0,0,1,1,85.0,88,0,2F-4,85.0,Ing. Electromecánica,1,81,71,2025-1
FIUNA_ALUMNO_007269,23042,ESTADISTICA,ECA-PLS23 ,4,1,2025,1,0,N,0,53,0,0,0,0,0,50,50,0,0,0,1,1,0.0,0,0,,27.0,Ing. Electrónica,0,53,0,2025-1
FIUNA_ALUMNO_009510,23042,ESTADISTICA,ECA-PLS23 ,4,1,2025,1,0,N,0,53,0,0,0,0,0,50,50,0,0,0,1,1,0.0,0,0,,27.0,Ing. Electrónica,0,53,0,2025-1
FIUNA_ALUMNO_009765,23042,ESTADISTICA,CGF-PLS23 ,4,1,2025,1,0,N,0,20,0,0,0,0,0,50,50,0,0,0,2,0,0.0,0,0,,10.0,Ing. Geográfica,0,20,0,2025-1
FIUNA_ALUMNO_010088,23042,ESTADISTICA,CGF-PLS23 ,4,1,2025,1,0,N,0,20,0,0,0,0,0,50,50,0,0,0,2,0,0.0,0,0,,10.0,Ing. Geográfica,0,20,0,2025-1
FIUNA_ALUMNO_012208,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,37948,S,2025,82,74,0,0,0,0,50,50,0,0,0,1,1,78.0,0,0,1F-3,78.0,Ing. Electromecánica,1,82,74,2025-1
FIUNA_ALUMNO_012365,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,37948,S,2025,82,74,0,0,0,0,50,50,0,0,0,1,1,78.0,0,0,1F-3,78.0,Ing. Electromecánica,1,82,74,2025-1
FIUNA_ALUMNO_011142,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,37948,S,2025,93,62,0,0,0,0,50,50,0,0,0,2,1,78.0,0,0,2F-3,78.0,Ing. Electromecánica,1,93,62,2025-1
FIUNA_ALUMNO_011425,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,37948,S,2025,93,62,0,0,0,0,50,50,0,0,0,2,1,78.0,0,0,2F-3,78.0,Ing. Electromecánica,1,93,62,2025-1
FIUNA_ALUMNO_011426,23042,ESTADISTICA,MEC-PLS23 ,4,1,2025,1,0,N,0,21,0,0,0,0,0,50,50,0,0,0,1,0,0.0,0,0,,11.0,Ing. Mecánica,0,21,0,2025-1
FIUNA_ALUMNO_011966,23042,ESTADISTICA,MEC-PLS23 ,4,1,2025,1,0,N,0,21,0,0,0,0,0,50,50,0,0,0,1,0,0.0,0,0,,11.0,Ing. Mecánica,0,21,0,2025-1
FIUNA_ALUMNO_011143,23042,ESTADISTICA,IND-PLS23 ,4,1,2025,1,37948,S,2025,51,69,0,0,0,0,50,50,0,0,0,1,1,62.0,54,0,2F-3,62.0,Ing. Industrial,1,51,69,2025-1
FIUNA_ALUMNO_011427,23042,ESTADISTICA,IND-PLS23 ,4,1,2025,1,37948,S,2025,51,69,0,0,0,0,50,50,0,0,0,1,1,62.0,54,0,2F-3,62.0,Ing. Industrial,1,51,69,2025-1
FIUNA_ALUMNO_012211,23042,ESTADISTICA,ECA-PLS23 ,4,1,2025,1,37948,S,2025,70,100,0,0,0,0,50,50,0,0,0,1,1,99.0,98,0,2F-5,99.0,Ing. Electrónica,1,70,100,2025-1
FIUNA_ALUMNO_012366,23042,ESTADISTICA,ECA-PLS23 ,4,1,2025,1,37948,S,2025,70,100,0,0,0,0,50,50,0,0,0,1,1,99.0,98,0,2F-5,99.0,Ing. Electrónica,1,70,100,2025-1
FIUNA_ALUMNO_012212,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,37948,S,2025,97,100,0,0,0,0,50,50,0,0,0,1,1,99.0,0,0,1F-5,99.0,Ing. Electromecánica,1,97,100,2025-1
FIUNA_ALUMNO_012367,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,37948,S,2025,97,100,0,0,0,0,50,50,0,0,0,1,1,99.0,0,0,1F-5,99.0,Ing. Electromecánica,1,97,100,2025-1
FIUNA_ALUMNO_011144,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,37948,S,2025,43,85,0,0,0,0,50,50,0,0,0,1,1,82.0,78,0,2F-4,82.0,Ing. Electromecánica,1,43,85,2025-1
FIUNA_ALUMNO_011428,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,37948,S,2025,43,85,0,0,0,0,50,50,0,0,0,1,1,82.0,78,0,2F-4,82.0,Ing. Electromecánica,1,43,85,2025-1
FIUNA_ALUMNO_012215,23042,ESTADISTICA,MCT-PLS23 ,4,1,2025,1,37948,S,2025,47,82,0,0,0,0,50,50,0,0,0,1,1,65.0,0,0,2F-5,65.0,Ing. Mecatrónica,1,47,82,2025-1
FIUNA_ALUMNO_012368,23042,ESTADISTICA,MCT-PLS23 ,4,1,2025,1,37948,S,2025,47,82,0,0,0,0,50,50,0,0,0,1,1,65.0,0,0,2F-5,65.0,Ing. Mecatrónica,1,47,82,2025-1
FIUNA_ALUMNO_012216,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,77,85,0,0,0,0,50,50,0,0,0,1,1,81.0,0,0,1F-4,81.0,Ing. Civil,1,77,85,2025-1
FIUNA_ALUMNO_012369,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,77,85,0,0,0,0,50,50,0,0,0,1,1,81.0,0,0,1F-4,81.0,Ing. Civil,1,77,85,2025-1
FIUNA_ALUMNO_012217,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,37948,S,2025,63,89,0,0,0,0,50,50,0,0,0,1,1,76.0,0,0,1F-3,76.0,Ing. Electromecánica,1,63,89,2025-1
FIUNA_ALUMNO_012370,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,37948,S,2025,63,89,0,0,0,0,50,50,0,0,0,1,1,76.0,0,0,1F-3,76.0,Ing. Electromecánica,1,63,89,2025-1
FIUNA_ALUMNO_012218,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,N,2025,67,77,0,0,0,0,50,50,0,0,0,1,1,72.0,0,0,,72.0,Ing. Civil,0,67,77,2025-1
FIUNA_ALUMNO_012371,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,N,2025,67,77,0,0,0,0,50,50,0,0,0,1,1,72.0,0,0,,72.0,Ing. Civil,0,67,77,2025-1
FIUNA_ALUMNO_011432,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,0,N,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0.0,0,0,,0.0,Ing. Civil,0,0,0,2025-1
FIUNA_ALUMNO_011969,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,0,N,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0.0,0,0,,0.0,Ing. Civil,0,0,0,2025-1
FIUNA_ALUMNO_012219,23042,ESTADISTICA,MCT-PLS23 ,4,1,2025,1,37948,S,2025,67,90,0,0,0,0,50,50,0,0,0,1,1,79.0,0,0,1F-3,79.0,Ing. Mecatrónica,1,67,90,2025-1
FIUNA_ALUMNO_012372,23042,ESTADISTICA,MCT-PLS23 ,4,1,2025,1,37948,S,2025,67,90,0,0,0,0,50,50,0,0,0,1,1,79.0,0,0,1F-3,79.0,Ing. Mecatrónica,1,67,90,2025-1
FIUNA_ALUMNO_012223,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,23,88,0,0,0,0,50,50,0,0,0,1,1,82.0,76,0,2F-4,82.0,Ing. Civil,1,23,88,2025-1
FIUNA_ALUMNO_012373,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,23,88,0,0,0,0,50,50,0,0,0,1,1,82.0,76,0,2F-4,82.0,Ing. Civil,1,23,88,2025-1
FIUNA_ALUMNO_012226,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,52,70,0,0,0,0,50,50,0,0,0,1,1,74.0,77,0,2F-3,74.0,Ing. Civil,1,52,70,2025-1
FIUNA_ALUMNO_012375,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,52,70,0,0,0,0,50,50,0,0,0,1,1,74.0,77,0,2F-3,74.0,Ing. Civil,1,52,70,2025-1
FIUNA_ALUMNO_011439,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,37948,S,2025,51,65,0,0,0,0,50,50,0,0,0,1,1,77.0,88,0,2F-3,77.0,Ing. Electromecánica,1,51,65,2025-1
FIUNA_ALUMNO_011971,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,37948,S,2025,51,65,0,0,0,0,50,50,0,0,0,1,1,77.0,88,0,2F-3,77.0,Ing. Electromecánica,1,51,65,2025-1
FIUNA_ALUMNO_012230,23042,ESTADISTICA,IND-PLS23 ,4,1,2025,1,37948,S,2025,43,60,0,0,0,0,50,50,0,0,0,1,1,65.0,69,0,2F-4,65.0,Ing. Industrial,1,43,60,2025-1
FIUNA_ALUMNO_012428,23042,ESTADISTICA,IND-PLS23 ,4,1,2025,1,37948,S,2025,43,60,0,0,0,0,50,50,0,0,0,1,1,65.0,69,0,2F-4,65.0,Ing. Industrial,1,43,60,2025-1
FIUNA_ALUMNO_011444,23042,ESTADISTICA,ECA-PLS23 ,4,1,2025,1,38386,S,2025,0,59,0,0,0,0,50,50,0,0,0,1,1,65.0,71,0,2F-5,65.0,Ing. Electrónica,1,0,59,2025-1
FIUNA_ALUMNO_012033,23042,ESTADISTICA,ECA-PLS23 ,4,1,2025,1,38386,S,2025,0,59,0,0,0,0,50,50,0,0,0,1,1,65.0,71,0,2F-5,65.0,Ing. Electrónica,1,0,59,2025-1
FIUNA_ALUMNO_006683,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,0,N,0,0,0,0,0,0,0,50,50,0,0,0,2,0,0.0,0,0,,0.0,Ing. Electromecánica,0,0,0,2025-1
FIUNA_ALUMNO_007501,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,0,N,0,0,0,0,0,0,0,50,50,0,0,0,2,0,0.0,0,0,,0.0,Ing. Electromecánica,0,0,0,2025-1
FIUNA_ALUMNO_012232,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,0,N,0,40,25,0,0,0,0,50,50,0,0,0,1,1,0.0,0,0,,33.0,Ing. Electromecánica,0,40,25,2025-1
FIUNA_ALUMNO_012377,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,0,N,0,40,25,0,0,0,0,50,50,0,0,0,1,1,0.0,0,0,,33.0,Ing. Electromecánica,0,40,25,2025-1
FIUNA_ALUMNO_010991,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,0,N,0,0,0,0,0,0,0,50,50,0,0,0,2,0,0.0,0,0,,0.0,Ing. Electromecánica,0,0,0,2025-1
FIUNA_ALUMNO_011447,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,0,N,0,0,0,0,0,0,0,50,50,0,0,0,2,0,0.0,0,0,,0.0,Ing. Electromecánica,0,0,0,2025-1
FIUNA_ALUMNO_012233,23042,ESTADISTICA,MCT-PLS23 ,4,1,2025,1,37948,S,2025,63,49,0,0,0,0,50,50,0,0,0,1,1,68.0,73,0,2F-3,68.0,Ing. Mecatrónica,1,63,49,2025-1
FIUNA_ALUMNO_012378,23042,ESTADISTICA,MCT-PLS23 ,4,1,2025,1,37948,S,2025,63,49,0,0,0,0,50,50,0,0,0,1,1,68.0,73,0,2F-3,68.0,Ing. Mecatrónica,1,63,49,2025-1
FIUNA_ALUMNO_011158,23042,ESTADISTICA,IND-PLS23 ,4,1,2025,1,37948,S,2025,50,79,0,0,0,0,50,50,0,0,0,1,1,65.0,0,0,1F-3,65.0,Ing. Industrial,1,50,79,2025-1
FIUNA_ALUMNO_011448,23042,ESTADISTICA,IND-PLS23 ,4,1,2025,1,37948,S,2025,50,79,0,0,0,0,50,50,0,0,0,1,1,65.0,0,0,1F-3,65.0,Ing. Industrial,1,50,79,2025-1
FIUNA_ALUMNO_011452,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,49,52,0,0,0,0,50,50,0,0,0,1,1,51.0,0,0,1F-4,51.0,Ing. Civil,1,49,52,2025-1
FIUNA_ALUMNO_012100,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,49,52,0,0,0,0,50,50,0,0,0,1,1,51.0,0,0,1F-4,51.0,Ing. Civil,1,49,52,2025-1
FIUNA_ALUMNO_012234,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,54,78,0,0,0,0,50,50,0,0,0,1,1,66.0,0,0,1F-3,66.0,Ing. Civil,1,54,78,2025-1
FIUNA_ALUMNO_012379,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,54,78,0,0,0,0,50,50,0,0,0,1,1,66.0,0,0,1F-3,66.0,Ing. Civil,1,54,78,2025-1
FIUNA_ALUMNO_012235,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,74,85,0,0,0,0,50,50,0,0,0,1,1,80.0,0,0,1F-3,80.0,Ing. Civil,1,74,85,2025-1
FIUNA_ALUMNO_012380,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,74,85,0,0,0,0,50,50,0,0,0,1,1,80.0,0,0,1F-3,80.0,Ing. Civil,1,74,85,2025-1
FIUNA_ALUMNO_010720,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,0,N,0,17,45,0,0,0,0,50,50,0,0,0,1,1,0.0,37,0,,41.0,Ing. Electromecánica,0,17,45,2025-1
FIUNA_ALUMNO_011666,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,0,N,0,17,45,0,0,0,0,50,50,0,0,0,1,1,0.0,37,0,,41.0,Ing. Electromecánica,0,17,45,2025-1
FIUNA_ALUMNO_012241,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,66,99,0,0,0,0,50,50,0,0,0,1,1,83.0,0,0,1F-4,83.0,Ing. Civil,1,66,99,2025-1
FIUNA_ALUMNO_012383,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,66,99,0,0,0,0,50,50,0,0,0,1,1,83.0,0,0,1F-4,83.0,Ing. Civil,1,66,99,2025-1
FIUNA_ALUMNO_012244,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,0,N,0,45,14,0,0,0,0,50,50,0,0,0,1,1,0.0,0,0,,30.0,Ing. Civil,0,45,14,2025-1
FIUNA_ALUMNO_012385,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,0,N,0,45,14,0,0,0,0,50,50,0,0,0,1,1,0.0,0,0,,30.0,Ing. Civil,0,45,14,2025-1
FIUNA_ALUMNO_010997,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,58,84,0,0,0,0,50,50,0,0,0,1,1,71.0,0,0,1F-3,71.0,Ing. Civil,1,58,84,2025-1
FIUNA_ALUMNO_011463,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,58,84,0,0,0,0,50,50,0,0,0,1,1,71.0,0,0,1F-3,71.0,Ing. Civil,1,58,84,2025-1
FIUNA_ALUMNO_012246,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,0,N,0,0,0,0,0,0,0,50,50,0,0,0,1,0,0.0,0,0,,0.0,Ing. Electromecánica,0,0,0,2025-1
FIUNA_ALUMNO_012431,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,0,N,0,0,0,0,0,0,0,50,50,0,0,0,1,0,0.0,0,0,,0.0,Ing. Electromecánica,0,0,0,2025-1
FIUNA_ALUMNO_012251,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,68,81,0,0,0,0,50,50,0,0,0,1,1,75.0,0,0,1F-3,75.0,Ing. Civil,1,68,81,2025-1
FIUNA_ALUMNO_012387,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,68,81,0,0,0,0,50,50,0,0,0,1,1,75.0,0,0,1F-3,75.0,Ing. Civil,1,68,81,2025-1
FIUNA_ALUMNO_012256,23042,ESTADISTICA,MCT-PLS23 ,4,1,2025,1,37948,S,2025,60,69,0,0,0,0,50,50,0,0,0,1,1,65.0,0,0,2F-2,65.0,Ing. Mecatrónica,1,60,69,2025-1
FIUNA_ALUMNO_012389,23042,ESTADISTICA,MCT-PLS23 ,4,1,2025,1,37948,S,2025,60,69,0,0,0,0,50,50,0,0,0,1,1,65.0,0,0,2F-2,65.0,Ing. Mecatrónica,1,60,69,2025-1
FIUNA_ALUMNO_012257,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,43,71,0,0,0,0,50,50,0,0,0,1,1,57.0,0,0,2F-4,57.0,Ing. Civil,1,43,71,2025-1
FIUNA_ALUMNO_012390,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,43,71,0,0,0,0,50,50,0,0,0,1,1,57.0,0,0,2F-4,57.0,Ing. Civil,1,43,71,2025-1
FIUNA_ALUMNO_011479,23042,ESTADISTICA,MCT-PLS23 ,4,1,2025,1,0,N,0,32,30,0,0,0,0,50,50,0,0,0,1,1,0.0,0,0,,31.0,Ing. Mecatrónica,0,32,30,2025-1
FIUNA_ALUMNO_012069,23042,ESTADISTICA,MCT-PLS23 ,4,1,2025,1,0,N,0,32,30,0,0,0,0,50,50,0,0,0,1,1,0.0,0,0,,31.0,Ing. Mecatrónica,0,32,30,2025-1
FIUNA_ALUMNO_011481,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,37948,S,2025,77,77,0,0,0,0,50,50,0,0,0,1,1,77.0,0,0,2F-3,77.0,Ing. Electromecánica,1,77,77,2025-1
FIUNA_ALUMNO_011983,23042,ESTADISTICA,ELE-PLS23 ,4,1,2025,1,37948,S,2025,77,77,0,0,0,0,50,50,0,0,0,1,1,77.0,0,0,2F-3,77.0,Ing. Electromecánica,1,77,77,2025-1
FIUNA_ALUMNO_012259,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,67,100,0,0,0,0,50,50,0,0,0,1,1,84.0,0,0,1F-4,84.0,Ing. Civil,1,67,100,2025-1
FIUNA_ALUMNO_012391,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,67,100,0,0,0,0,50,50,0,0,0,1,1,84.0,0,0,1F-4,84.0,Ing. Civil,1,67,100,2025-1
FIUNA_ALUMNO_011497,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,0,N,0,23,35,0,0,0,0,50,50,0,0,0,1,0,0.0,0,0,,29.0,Ing. Civil,0,23,35,2025-1
FIUNA_ALUMNO_012070,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,0,N,0,23,35,0,0,0,0,50,50,0,0,0,1,0,0.0,0,0,,29.0,Ing. Civil,0,23,35,2025-1
FIUNA_ALUMNO_012269,23042,ESTADISTICA,CIV-PLS23 ,4,1,2025,1,37948,S,2025,69,93,0,0,0,0,50,50,0,0,0,1,1,81.0,0,0,2F-4,81.0,Ing. Civil,1,69,93,2025-1
